row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRINITY_DN204893_c0_g2,190.4613610337916,1.1248188818572564,0.23944689529923352,4.6975713777853985,2.632731930348552e-6,0.0018325070132083157
TRINITY_DN205005_c13_g1,133.88211098087024,1.1628138295503652,0.2877122839350477,4.0415856203514595,5.309098925299078e-5,0.02529127617784281
TRINITY_DN205038_c16_g1,48.848183249977254,2.9448909742479175,0.49668748940247226,5.9290621106456625,3.0466983769685763e-9,4.110569974950929e-6
TRINITY_DN205072_c5_g1,46.842933404431086,2.4649229707089413,0.610898400850601,4.034914753872066,5.4622125003456614e-5,0.025926621967152744
TRINITY_DN205118_c5_g1,1218.3077761031377,1.3725917795326084,0.1642709597074535,8.355656909638968,6.506957706609069e-17,2.7864136727922046e-13
TRINITY_DN205140_c14_g2,16.773269653308468,7.480149831946757,1.6276489195184214,4.595677693295147,4.3134501704351655e-6,0.0028417053001591123
TRINITY_DN205149_c0_g1,917.8812539843004,1.913696779548705,0.22242400245257257,8.603823141599847,7.710376089128064e-18,3.616193922858523e-14
TRINITY_DN205168_c12_g2,824.9773676343411,3.062548460576292,0.20712715360647588,14.785837623177478,1.8079404536446556e-49,3.74874549968005e-45
TRINITY_DN205168_c9_g1,2120.2702727721257,3.228262890453886,0.16081332220563543,20.074598585345047,1.2307284541787763e-89,6.060768424920416e-85
TRINITY_DN205249_c4_g1,7771.049134861019,1.310285163844936,0.2632364037921639,4.977598633658059,6.437797809197841e-7,5.144531720699815e-4
TRINITY_DN205316_c1_g1,95.83363586188763,1.7069340742912436,0.3487162011084639,4.894909008716582,9.835122373679856e-7,7.455437357047209e-4
TRINITY_DN205433_c16_g1,723.1169847420643,1.3183547569325453,0.23449510554625752,5.622099249625835,1.886508223824907e-8,2.16680594572225e-5
TRINITY_DN205438_c11_g1,832.2260829737725,1.0477451899938137,0.2224527868758709,4.709966571821182,2.477574237193457e-6,0.0017339465500368699
TRINITY_DN205465_c11_g1,430.49342385391526,1.103676000588049,0.21329002898160243,5.17453162652647,2.284834077355951e-7,2.0009635796980582e-4
TRINITY_DN205487_c0_g1,72.83137557005388,3.412053876191246,0.43836417305704245,7.783605700247885,7.048620959626238e-15,2.2215166872937853e-11
TRINITY_DN205487_c1_g1,83.77249013167948,2.11870070937639,0.37892136229269047,5.591399483410072,2.252466768290013e-8,2.5578642778708455e-5
TRINITY_DN205521_c1_g1,200.63090828793156,1.4199823439340609,0.26709190233331137,5.316455989601757,1.0580779911630877e-7,1.0142179553104222e-4
TRINITY_DN205539_c6_g1,537.449232119855,1.3198842980149166,0.24787114620134462,5.324880762615187,1.010192832779676e-7,9.706795097082427e-5
TRINITY_DN205563_c1_g1,243.44237522057415,1.9674063741156098,0.3075628183342652,6.396762732149875,1.5870564415097706e-10,2.6381498601962603e-7
TRINITY_DN205581_c7_g1,252.2255555930734,1.3529082526708043,0.23641792688895732,5.722528196037558,1.049504196056618e-8,1.256735020033597e-5
TRINITY_DN205593_c5_g1,124.80748447835552,1.3684927104034956,0.3430478276046593,3.9892184129514328,6.629136175092456e-5,0.030367841569162203
TRINITY_DN205724_c0_g1,886.9944908796812,1.0840744728983625,0.16329584402899766,6.638714410305845,3.1643080806204825e-11,5.718441763144436e-8
TRINITY_DN205738_c0_g1,148.65984087539212,1.2480043945190311,0.258284639488646,4.831895528088082,1.3523922055195952e-6,9.9587381394975e-4
TRINITY_DN205768_c5_g2,50.45283385910953,2.301756430457645,0.4908878095485355,4.688966370084739,2.745885061047053e-6,0.001904537176593803
TRINITY_DN205768_c9_g4,213.2119051146231,1.898967020195378,0.26755243922631694,7.097550766820265,1.2698716679847441e-12,2.8587568681958497e-9
TRINITY_DN205782_c1_g1,935.471346173345,3.1457186995616424,0.49956927281109137,6.29686185833766,3.0373172963637094e-10,4.844496494037797e-7
TRINITY_DN205888_c7_g1,3488.4854255287155,2.0117539931162955,0.16896095346549558,11.906620741975907,1.093184215323314e-32,1.1639841433011318e-28
TRINITY_DN205917_c0_g1,483.8972018973726,1.0304752920390579,0.1950907921967878,5.282029358923403,1.2776071799827161e-7,1.1955580936995981e-4
TRINITY_DN205936_c1_g1,147.9722282436482,1.792395737063648,0.27078741098657144,6.619198915242535,3.61150613690771e-11,6.409008073038613e-8
TRINITY_DN205936_c2_g1,132.15410872049563,2.0916988697662515,0.2805052340294246,7.456897825823939,8.85833430316008e-14,2.390312299367024e-10
TRINITY_DN205997_c4_g2,268.79885852858473,1.9187742111736563,0.3002994947114233,6.389535263845606,1.6639066445795076e-10,2.7542758546994817e-7
TRINITY_DN205997_c5_g1,509.6337984091768,1.0784540004269894,0.19341573586533842,5.575833815185751,2.4634701809676944e-8,2.7729031511559307e-5
TRINITY_DN206030_c8_g1,163.85287378869762,2.641189607806198,0.3026477330657058,8.726943304851345,2.6164816521306612e-18,1.2570694647784778e-14
TRINITY_DN206030_c9_g2,139.46520684247628,1.3422481305108727,0.30096621641750637,4.459796672490573,8.203744352430346e-6,0.0050499558379945575
